search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter
15,4,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.05872893051454156), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08664112471385799), 'max_iter': 377}",logistic,0.05872893051454156,"(100, 100, 50, 50)",adaptive,0.08664112471385799,377
15,5,0.5058994337781783,0.010291964013233434,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.019277979873662247), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.04376603983903213), 'max_iter': 219}",tanh,0.019277979873662247,"(300, 200, 100, 50)",invscaling,0.04376603983903213,219
15,6,0.5044324801253225,0.016191319395156497,0.9811707416287858,0.01015431493749991,"{'activation': 'logistic', 'alpha': np.float64(0.10651142753774182), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.015081204344527532), 'max_iter': 568}",logistic,0.10651142753774182,"(200, 200, 200)",invscaling,0.015081204344527532,568
15,7,0.49565373288167497,0.025411365272745828,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.010823602558044045), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.07915970071997087), 'max_iter': 265}",relu,0.010823602558044045,"(100, 100, 100, 100)",invscaling,0.07915970071997087,265
15,8,0.5039957645225657,0.021322790557888053,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0772300512750201), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.08441947531304587), 'max_iter': 295}",tanh,0.0772300512750201,"(100, 100, 50, 50)",invscaling,0.08441947531304587,295
15,9,0.4936109606134079,0.0116892220555139,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0868025234629399), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.047634569380379646), 'max_iter': 247}",tanh,0.0868025234629399,"(50, 50, 50, 50)",invscaling,0.047634569380379646,247
16,0,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.0963019793074333), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.04489520633709983), 'max_iter': 215}",logistic,0.0963019793074333,"(100, 100, 100, 100)",invscaling,0.04489520633709983,215
16,1,0.5063413875796526,0.028582379011734896,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0604278094972128), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0782062899605122), 'max_iter': 525}",tanh,0.0604278094972128,"(100, 50, 200)",invscaling,0.0782062899605122,525
16,2,0.5020018845878477,0.02763674897278829,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.04385285898933229), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05763255847845308), 'max_iter': 393}",tanh,0.04385285898933229,"(100, 100, 100)",constant,0.05763255847845308,393
16,3,0.5089874343394862,0.024938874675891128,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10631845297582203), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0664696991655398), 'max_iter': 476}",tanh,0.10631845297582203,"(100, 100, 100)",adaptive,0.0664696991655398,476
16,4,0.5028611364291142,0.013593115739305595,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.07716110673153612), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.08895876169896894), 'max_iter': 356}",tanh,0.07716110673153612,"(300, 200, 100, 50)",invscaling,0.08895876169896894,356
16,5,0.49644817960017706,0.006565420292417593,0.8201666219909294,0.02307849171981295,"{'activation': 'logistic', 'alpha': np.float64(0.021007964965109763), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.03740470667498026), 'max_iter': 356}",logistic,0.021007964965109763,"(200, 300, 100)",invscaling,0.03740470667498026,356
16,6,0.4904321176968719,0.023907599870805398,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08486337488553755), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.06758535442109374), 'max_iter': 590}",relu,0.08486337488553755,"(100, 50, 100, 50)",invscaling,0.06758535442109374,590
16,7,0.5054546746240252,0.025935481520286553,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.049850958650533565), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0016363288629147369), 'max_iter': 402}",tanh,0.049850958650533565,"(100, 50, 200)",invscaling,0.0016363288629147369,402
16,8,0.4977702814532766,0.02659614857929924,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10579949257874977), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.025957558276729988), 'max_iter': 509}",tanh,0.10579949257874977,"(100, 100, 100, 100)",invscaling,0.025957558276729988,509
16,9,0.5024935840473324,0.024930162927741053,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.036839058717608966), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04049115818166006), 'max_iter': 233}",tanh,0.036839058717608966,"(100, 100, 100, 100)",constant,0.04049115818166006,233
17,0,0.5044061831032305,0.017690620295498942,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.015152903343337302), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.07560832834402219), 'max_iter': 286}",relu,0.015152903343337302,"(100, 50, 100, 50)",invscaling,0.07560832834402219,286
17,1,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.030166319271149718), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0633819600831615), 'max_iter': 281}",logistic,0.030166319271149718,"(100, 100, 100, 100)",adaptive,0.0633819600831615,281
17,2,0.5044528691191638,0.012052323740335276,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08815685934682674), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.09373657668660866), 'max_iter': 443}",tanh,0.08815685934682674,"(100, 100, 100)",invscaling,0.09373657668660866,443
17,3,0.5143134508819832,0.012268465935688621,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09739976910037199), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0963142209655684), 'max_iter': 222}",relu,0.09739976910037199,"(100, 50, 100, 50)",adaptive,0.0963142209655684,222
17,4,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.09735304516410331), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08903764246117973), 'max_iter': 399}",logistic,0.09735304516410331,"(100, 100, 100, 100)",adaptive,0.08903764246117973,399
17,5,0.4848593801927601,0.014800443857933594,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08263075155279773), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.042495512346564804), 'max_iter': 451}",tanh,0.08263075155279773,"(50, 100, 200, 300)",constant,0.042495512346564804,451
17,6,0.5084220501907586,0.01561598701753479,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08887045132615753), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09347222304215441), 'max_iter': 456}",tanh,0.08887045132615753,"(100, 100, 50, 50)",constant,0.09347222304215441,456
17,7,0.5015415044704177,0.026375491680521827,0.6913641732173155,0.022838598584839935,"{'activation': 'logistic', 'alpha': np.float64(0.03820449976435911), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.042350075103567), 'max_iter': 284}",logistic,0.03820449976435911,"(200, 300, 100)",adaptive,0.042350075103567,284
17,8,0.503414670855018,0.027801565823984357,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.021275616121004017), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.019372264129384288), 'max_iter': 515}",relu,0.021275616121004017,"(200, 300, 100)",invscaling,0.019372264129384288,515
17,9,0.5142829260779676,0.023657614943780835,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.024876655140844042), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.07555195314039165), 'max_iter': 297}",tanh,0.024876655140844042,"(200, 200, 200, 200)",invscaling,0.07555195314039165,297
18,0,0.5160418053434463,0.022780590531703702,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0433261400337451), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0837170100081819), 'max_iter': 409}",tanh,0.0433261400337451,"(200, 200, 200, 200)",invscaling,0.0837170100081819,409
18,1,0.5099958510747943,0.013900738856370037,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.013255030803264326), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.023722702565015408), 'max_iter': 500}",relu,0.013255030803264326,"(50, 100, 200, 300)",constant,0.023722702565015408,500
18,2,0.48778938619357326,0.013657101235499684,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.07850785504003305), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04663160933838844), 'max_iter': 326}",tanh,0.07850785504003305,"(100, 50, 100, 50)",constant,0.04663160933838844,326
18,3,0.5092123911258607,0.014495968696024552,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.040860138239821854), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07859894675320243), 'max_iter': 589}",tanh,0.040860138239821854,"(200, 200, 200, 200)",constant,0.07859894675320243,589
18,4,0.4907472917030985,0.023724193074187834,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08485297703953673), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.06610989279672594), 'max_iter': 465}",tanh,0.08485297703953673,"(50, 50, 50, 50)",invscaling,0.06610989279672594,465
18,5,0.5082684184831269,0.016502451193844785,0.7998542855348412,0.06493376890922208,"{'activation': 'logistic', 'alpha': np.float64(0.04109231650205245), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09281581214663837), 'max_iter': 380}",logistic,0.04109231650205245,"(200, 200, 200)",constant,0.09281581214663837,380
18,6,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.019488812504713696), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01935261908575192), 'max_iter': 377}",logistic,0.019488812504713696,"(300, 200, 100, 50)",adaptive,0.01935261908575192,377
18,7,0.5112409653607222,0.009045429296307014,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08213936842511713), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0019491195346072346), 'max_iter': 491}",relu,0.08213936842511713,"(200, 300, 100)",invscaling,0.0019491195346072346,491
18,8,0.5056080070973756,0.012629969140169258,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10789291939421834), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.04129844503862856), 'max_iter': 328}",tanh,0.10789291939421834,"(200, 200, 200)",adaptive,0.04129844503862856,328
18,9,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.06163098521334682), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09215468935881989), 'max_iter': 485}",logistic,0.06163098521334682,"(100, 100, 100, 100)",constant,0.09215468935881989,485
19,0,0.5184741921931343,0.02645145999837933,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08164034105617916), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08352390710043271), 'max_iter': 507}",tanh,0.08164034105617916,"(200, 300, 100)",constant,0.08352390710043271,507
19,1,0.5009909278143729,0.01735566579287271,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10726136801451482), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08347447712648438), 'max_iter': 422}",tanh,0.10726136801451482,"(50, 50, 50, 50)",constant,0.08347447712648438,422
19,2,0.49703237894950414,0.018633866684802654,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08785298749959693), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04424850168380117), 'max_iter': 387}",tanh,0.08785298749959693,"(50, 100, 200, 300)",constant,0.04424850168380117,387
19,3,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.05493142064607373), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.059467756355611905), 'max_iter': 362}",logistic,0.05493142064607373,"(50, 50, 50, 50)",invscaling,0.059467756355611905,362
19,4,0.5158183272949053,0.024688553735034285,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.05998000411653702), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08466939834986759), 'max_iter': 233}",tanh,0.05998000411653702,"(200, 200, 200)",constant,0.08466939834986759,233
19,5,0.5142333528498175,0.014775861041601075,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08589590850178312), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.04643251185591805), 'max_iter': 597}",relu,0.08589590850178312,"(100, 100, 100)",invscaling,0.04643251185591805,597
19,6,0.506493311676737,0.02161314342650376,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08257974358586319), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.031406919953944124), 'max_iter': 276}",relu,0.08257974358586319,"(100, 100, 100, 100)",adaptive,0.031406919953944124,276
19,7,0.4833866097717922,0.024297460341957667,0.9884689674827893,0.01005816592853537,"{'activation': 'logistic', 'alpha': np.float64(0.0781980462212453), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.05093269372471183), 'max_iter': 536}",logistic,0.0781980462212453,"(200, 300, 100)",invscaling,0.05093269372471183,536
19,8,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.10104327389772515), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.03935145075263267), 'max_iter': 571}",logistic,0.10104327389772515,"(200, 200, 200, 200)",constant,0.03935145075263267,571
19,9,0.4885442543752488,0.019026982183420287,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08670739276388244), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.09614912439369015), 'max_iter': 279}",tanh,0.08670739276388244,"(100, 50, 100, 50)",invscaling,0.09614912439369015,279
