search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,max_depth,min_samples_leaf,min_samples_split,n_estimators
16,20,0.532026134532468,0.01508297799720701,0.660492422007397,0.007940209450475825,"{'max_depth': 13, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 45}",13,9,14,45
16,21,0.5707261471719928,0.006149196464385113,0.9577546121850041,0.0020619697609724585,"{'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 163}",40,1,7,163
16,22,0.535760552337974,0.015303406420649746,0.6614117043464122,0.008595616228638314,"{'max_depth': 14, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 31}",14,9,2,31
16,23,0.5203155225285405,0.013559941365142486,0.5647701441234768,0.008330661646718711,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 30}",6,4,11,30
16,24,0.5679072571407442,0.00507459013335756,0.9532782773651679,0.0037509839721881727,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 247}",20,1,6,247
16,25,0.5478089050858014,0.01495270824319276,0.7140634932027197,0.008131297008572062,"{'max_depth': 19, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 255}",19,7,12,255
16,26,0.5471990974611172,0.0167841016763274,0.7727377026660311,0.006383697887736192,"{'max_depth': 21, 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 193}",21,4,14,193
16,27,0.5208231687959453,0.015312833435905341,0.5552779786782731,0.004585845892790813,"{'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 173}",6,7,16,173
16,28,0.5454457747448019,0.01168482694050901,0.7509660530553216,0.009538973033219352,"{'max_depth': 45, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 282}",45,6,7,282
16,29,0.5370095722809174,0.01166281709038876,0.71131826732886,0.008337139917688268,"{'max_depth': 37, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 17}",37,7,7,17
16,30,0.52116267918791,0.017020903793058557,0.5608118608103559,0.0023032186947910356,"{'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 186}",6,3,19,186
16,31,0.5303563501350559,0.016137336896247807,0.6215017915590766,0.005624908454167264,"{'max_depth': 9, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 83}",9,9,13,83
16,32,0.5624908628971476,0.007045662997348884,0.848076388496793,0.0024540992837858,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 287}",30,2,12,287
16,33,0.5638275685483837,0.00936162524741938,0.9154093202992971,0.0018594657778471645,"{'max_depth': 48, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 242}",48,3,6,242
16,34,0.5398930298243332,0.016839074063593123,0.6666311723532653,0.009024842844097814,"{'max_depth': 17, 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 112}",17,9,10,112
16,35,0.555304209098063,0.006274385380866211,0.8108022569270623,0.004475103434083034,"{'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 48}",12,2,7,48
16,36,0.5217004225353898,0.017938407132155717,0.596167378967483,0.003889716883047025,"{'max_depth': 7, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 65}",7,6,7,65
16,37,0.5461271161110856,0.01338429831644308,0.7148001738229133,0.006740239659963487,"{'max_depth': 39, 'min_samples_leaf': 7, 'min_samples_split': 14, 'n_estimators': 292}",39,7,14,292
16,38,0.564217004480483,0.01107380584602189,0.8614924420407561,0.006441511398788225,"{'max_depth': 27, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 151}",27,3,9,151
16,39,0.5461874366904886,0.013230742094742579,0.7023727506408605,0.0076747114471383245,"{'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 224}",14,5,19,224
16,40,0.5234193519068342,0.018174462919936896,0.6051142170530519,0.004947579307976568,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 69}",7,4,7,69
16,41,0.5483041726291958,0.01156081754164621,0.7484205769038548,0.007640625604833206,"{'max_depth': 24, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 126}",24,6,9,126
16,42,0.5155357222052639,0.017184372878096932,0.5375616313157896,0.003428604174750025,"{'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 73}",5,7,7,73
16,43,0.562892534219145,0.011392228658633303,0.8716331498578347,0.001965889193687215,"{'max_depth': 17, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 89}",17,2,9,89
16,44,0.5369216545702646,0.015864196465626968,0.6863409909942914,0.009575816928649896,"{'max_depth': 38, 'min_samples_leaf': 8, 'min_samples_split': 13, 'n_estimators': 85}",38,8,13,85
16,45,0.5367690804364931,0.0126557434017688,0.6671887162673451,0.0067284089309629985,"{'max_depth': 43, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 247}",43,9,6,247
16,46,0.5362064175255866,0.018151066339326512,0.6642396573165892,0.006727746426631041,"{'max_depth': 19, 'min_samples_leaf': 9, 'min_samples_split': 15, 'n_estimators': 250}",19,9,15,250
16,47,0.5502605135412404,0.018298956254011373,0.8040101644056419,0.009850793562899095,"{'max_depth': 48, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 55}",48,4,11,55
16,48,0.5398771390137923,0.01435461108258506,0.7140682697089418,0.005706645345777566,"{'max_depth': 31, 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 74}",31,7,11,74
16,49,0.5488280430194535,0.015111368438488707,0.7481883085260745,0.010182544803553673,"{'max_depth': 22, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 261}",22,6,5,261
16,50,0.5394264085315648,0.019987407005353078,0.687830144034052,0.008479882015151232,"{'max_depth': 36, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 35}",36,8,6,35
16,51,0.5200697044429118,0.018589256065210613,0.5705942649744842,0.0032587127429074612,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 285}",6,1,4,285
16,52,0.5198800888230876,0.01914599499697918,0.556246562474749,0.0038374578642992366,"{'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 19, 'n_estimators': 277}",6,6,19,277
16,53,0.5550715525537203,0.012592299017339322,0.7804980091587659,0.0047295398691275725,"{'max_depth': 26, 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 126}",26,4,13,126
16,54,0.5320933125014247,0.019837404367475185,0.6895813358754951,0.006897488086344274,"{'max_depth': 23, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 13}",23,8,3,13
16,55,0.5545760411851438,0.009332254782297041,0.7917135858140429,0.008485582234500612,"{'max_depth': 27, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 98}",27,5,5,98
16,56,0.5748396461311481,0.008042073940757987,0.9563696178187246,0.00302116604185526,"{'max_depth': 26, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 140}",26,1,7,140
16,57,0.5444163601556261,0.018533201848359115,0.7363191194106885,0.007226677149970164,"{'max_depth': 24, 'min_samples_leaf': 4, 'min_samples_split': 18, 'n_estimators': 64}",24,4,18,64
16,58,0.5611676792979907,0.007604303837082414,0.8892332438391026,0.00289113105456531,"{'max_depth': 35, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 91}",35,2,9,91
16,59,0.5529992193362341,0.011816352760418375,0.7715293884244039,0.009924120203902138,"{'max_depth': 35, 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 132}",35,4,14,132
16,60,0.5501144397984546,0.0094886012025951,0.7938482738223944,0.004650803436929832,"{'max_depth': 29, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 78}",29,5,9,78
16,61,0.5214040558891526,0.015850376456527544,0.562151217020088,0.003580605448448872,"{'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 192}",6,4,11,192
16,62,0.5205394528217827,0.01808974828754926,0.5952944624583123,0.004857725176106912,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 62}",7,2,16,62
16,63,0.5380077053676374,0.014107474797460103,0.6658947263249723,0.007769233505603509,"{'max_depth': 15, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 286}",15,9,2,286
16,64,0.5446703135409114,0.01944215416054484,0.7142985507751607,0.00718109615219469,"{'max_depth': 18, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 233}",18,7,4,233
16,65,0.5517912398557561,0.014764868426694902,0.7493608684853017,0.010588780336114746,"{'max_depth': 42, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 68}",42,6,12,68
16,66,0.535541896327838,0.013511153440301548,0.6668523248180316,0.0055224706744008735,"{'max_depth': 22, 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 174}",22,9,10,174
16,67,0.5628788580282194,0.013998612770225906,0.9065671057031981,0.0036501202523439055,"{'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 83}",23,3,2,83
16,68,0.5498197343207141,0.008975529252516214,0.7764280881331624,0.004412733347450208,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 294}",10,1,5,294
16,69,0.5234429729655157,0.015529966520863293,0.6293336354716057,0.009405606877158353,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 19}",8,2,18,19
16,70,0.5664900683915339,0.005830404171197801,0.9103900700729216,0.0037593086625568135,"{'max_depth': 18, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 246}",18,2,7,246
16,71,0.5232770750204498,0.017672122249869884,0.5992042793504071,0.00503923964221839,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 198}",7,5,2,198
16,72,0.5389659902286972,0.017705003100909018,0.6589487624344159,0.0076233253482251495,"{'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 45}",9,5,14,45
16,73,0.5476604558951949,0.015458985126678093,0.7701022380342502,0.004836429673131813,"{'max_depth': 35, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 28}",35,5,12,28
16,74,0.5475964919196641,0.01657864790440304,0.7248833440786198,0.006020387112711862,"{'max_depth': 46, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 101}",46,4,19,101
16,75,0.5400061740311315,0.013961884143530402,0.6847740911784032,0.006570320568857388,"{'max_depth': 46, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 209}",46,8,17,209
16,76,0.5442804868743487,0.012727125191072209,0.6828359341352022,0.007996679579254413,"{'max_depth': 33, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 108}",33,8,17,108
16,77,0.5401314527822374,0.012593767549302129,0.6861771646634748,0.00841023445612595,"{'max_depth': 33, 'min_samples_leaf': 7, 'min_samples_split': 19, 'n_estimators': 37}",33,7,19,37
16,78,0.5580938193155884,0.01172791502963285,0.7711535693162268,0.006137377039735907,"{'max_depth': 47, 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 268}",47,3,16,268
16,79,0.5372491285594573,0.021006424591849458,0.6898436219184472,0.007806936534794551,"{'max_depth': 26, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 276}",26,8,12,276
17,0,0.5449543083338825,0.017461563749559542,0.7042528930359131,0.011416050750173136,"{'max_depth': 38, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 139}",38,6,18,139
17,1,0.5740152912252283,0.012521561041401948,0.9752417773383814,0.0017942000720584782,"{'max_depth': 26, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 187}",26,2,2,187
17,2,0.5551846610624767,0.01099314401432579,0.7452134684393845,0.010083424257847307,"{'max_depth': 22, 'min_samples_leaf': 4, 'min_samples_split': 17, 'n_estimators': 222}",22,4,17,222
17,3,0.5896849494629745,0.0024681061193295843,1.0,0.0,"{'max_depth': 32, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 131}",32,1,2,131
17,4,0.5409696128622168,0.014258301718862616,0.666302593285358,0.008217103516268696,"{'max_depth': 45, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 61}",45,9,8,61
17,5,0.5448937080117547,0.015064702910662772,0.7130285447962503,0.007188256217960574,"{'max_depth': 25, 'min_samples_leaf': 7, 'min_samples_split': 15, 'n_estimators': 201}",25,7,15,201
17,6,0.5547585848272576,0.015038956134504925,0.7535386490612807,0.010910478642911722,"{'max_depth': 28, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 120}",28,3,18,120
17,7,0.5403334075385546,0.010069197735472874,0.7155366630205362,0.006899635211556352,"{'max_depth': 40, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 104}",40,7,13,104
17,8,0.5560295155065434,0.016946616625020398,0.7711801718542876,0.005392692461180663,"{'max_depth': 37, 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 70}",37,3,16,70
17,9,0.560774064004918,0.005418112990067436,0.8959208811919848,0.0010852788955287567,"{'max_depth': 31, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 179}",31,2,9,179
17,10,0.5517555215364558,0.013222702900540886,0.7549777653497227,0.007326053687117691,"{'max_depth': 28, 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 200}",28,5,14,200
17,11,0.5402612552627095,0.012664839440155,0.6840964402639907,0.006934865492181944,"{'max_depth': 28, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 296}",28,8,17,296
17,12,0.5389352373032141,0.015541201124233446,0.6638059547826087,0.009788887337482576,"{'max_depth': 15, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 125}",15,9,8,125
17,13,0.5534557881754933,0.015147259620521911,0.791148003108205,0.007229637629152155,"{'max_depth': 32, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 141}",32,5,2,141
17,14,0.5653587870885143,0.008397698870277625,0.8974719288000153,0.0034277085890511536,"{'max_depth': 24, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 240}",24,1,11,240
17,15,0.5395868262068715,0.008406210427476976,0.7143574188136783,0.010939203151636157,"{'max_depth': 27, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 24}",27,7,4,24
17,16,0.5690255717391193,0.006956116786317074,0.9611514718941645,0.0024362339623078496,"{'max_depth': 29, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 286}",29,2,5,286
17,17,0.536305324143956,0.012254484937453685,0.6668473450973248,0.007169992024144927,"{'max_depth': 47, 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 155}",47,9,18,155
17,18,0.5656237302978555,0.007662818225845012,0.8992025530041794,0.002276662937765667,"{'max_depth': 27, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 203}",27,1,11,203
17,19,0.5593704001928879,0.019628910067264548,0.8428180149746541,0.002875219290372665,"{'max_depth': 25, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 95}",25,4,6,95
17,20,0.5413686854703154,0.0157628719386049,0.719795499382062,0.009851295427701329,"{'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 16, 'n_estimators': 37}",15,6,16,37
17,21,0.5637887212333383,0.016781200115061207,0.9069838544587594,0.005228669036800295,"{'max_depth': 37, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 61}",37,3,6,61
17,22,0.5408655052215223,0.00906868015127842,0.669131425164527,0.007676373778460889,"{'max_depth': 26, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 25}",26,9,5,25
17,23,0.5548915442323661,0.016094189460468283,0.8451806351777511,0.004874424222350271,"{'max_depth': 22, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 144}",22,4,2,144
17,24,0.5351514364049483,0.017419448737013416,0.6635135732379054,0.008303134547670732,"{'max_depth': 13, 'min_samples_leaf': 9, 'min_samples_split': 7, 'n_estimators': 68}",13,9,7,68
17,25,0.5426063189012231,0.01169005403306329,0.6698623974925855,0.008131257864380632,"{'max_depth': 25, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 27}",25,9,9,27
17,26,0.5384869011568924,0.011845031296106014,0.6663815027652877,0.007895648882274654,"{'max_depth': 20, 'min_samples_leaf': 9, 'min_samples_split': 3, 'n_estimators': 264}",20,9,3,264
17,27,0.5460716297777403,0.012460627009366407,0.6939697756367422,0.004925795421580175,"{'max_depth': 24, 'min_samples_leaf': 6, 'min_samples_split': 19, 'n_estimators': 11}",24,6,19,11
17,28,0.5484350172245056,0.01580406809202911,0.7052045264729324,0.007609256445468781,"{'max_depth': 36, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 52}",36,6,18,52
17,29,0.5400013245950872,0.011321306637932212,0.7166028649502215,0.007949940845768902,"{'max_depth': 43, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 82}",43,7,10,82
17,30,0.5652703416163621,0.013468414111543616,0.9255316141036435,0.004618275816041759,"{'max_depth': 24, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 208}",24,2,7,208
17,31,0.5576399399157096,0.015758434245786695,0.758587862121822,0.008402472219836948,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 122}",15,3,16,122
17,32,0.5533424331769499,0.012052461653856586,0.8373326887392295,0.0049791680672135125,"{'max_depth': 37, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 46}",37,1,15,46
17,33,0.5254418982311282,0.01590384263436956,0.587896004496635,0.005157907082639769,"{'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 188}",7,7,12,188
17,34,0.5440632679473808,0.010718272467221526,0.7031401027047138,0.006128272857673717,"{'max_depth': 12, 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 126}",12,6,15,126
17,35,0.5391560606972892,0.020185699450541213,0.6889545671681648,0.007789446019011573,"{'max_depth': 41, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 28}",41,8,3,28
17,36,0.5674506779769938,0.009272414706178293,0.9129939004374229,0.0023931529476280324,"{'max_depth': 47, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 180}",47,1,10,180
17,37,0.568513891359758,0.0113058611434383,0.9240750130600341,0.0030844315941467703,"{'max_depth': 27, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 104}",27,2,7,104
17,38,0.5410009953601077,0.015121311316600874,0.7116607956347533,0.0058425858400246835,"{'max_depth': 16, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 126}",16,7,3,126
17,39,0.5586175387888951,0.005139940140671359,0.8316177554972185,0.0038380477835117956,"{'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 265}",12,2,5,265
17,40,0.5270123164766185,0.015130366716100132,0.6155385467225429,0.005123650476120284,"{'max_depth': 8, 'min_samples_leaf': 7, 'min_samples_split': 17, 'n_estimators': 276}",8,7,17,276
17,41,0.5549269297186082,0.009992284622794764,0.806661623236488,0.0046422310405798885,"{'max_depth': 40, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 293}",40,2,15,293
17,42,0.5438295002356207,0.014511620763918001,0.7162917055894009,0.007550168053801488,"{'max_depth': 44, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 188}",44,7,7,188
17,43,0.5510415919405505,0.01996512593391446,0.7243132735162778,0.0065958698580712745,"{'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 37}",11,5,3,37
17,44,0.5520766196572846,0.017776611449543515,0.7469626734667607,0.0033173219722371157,"{'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 68}",12,1,17,68
17,45,0.5464621074762961,0.01278455936677393,0.7155358378384747,0.005007842265679361,"{'max_depth': 33, 'min_samples_leaf': 7, 'min_samples_split': 14, 'n_estimators': 228}",33,7,14,228
17,46,0.5440355855383555,0.014463244847974531,0.7940140018164235,0.004151740744016911,"{'max_depth': 31, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 50}",31,5,9,50
17,47,0.5406042681593357,0.01877942685213364,0.6899615523774868,0.009281850617567188,"{'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 7, 'n_estimators': 277}",20,8,7,277
17,48,0.5827837710281216,0.007532859819727361,0.9971383273956949,0.001080768171850262,"{'max_depth': 27, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 159}",27,1,4,159
17,49,0.5386233390004956,0.014022465013083631,0.6627224475360429,0.006217799230690267,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 56}",10,5,19,56
17,50,0.5453731978884699,0.010577880326140043,0.7373331975789217,0.00673847411142135,"{'max_depth': 45, 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 209}",45,6,14,209
17,51,0.5529416720817342,0.014321044789460977,0.9409982952639592,0.0045606467765717616,"{'max_depth': 36, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 14}",36,2,2,14
17,52,0.58464152408585,0.010993214999611763,0.9950186088459564,0.002673218849768873,"{'max_depth': 21, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 269}",21,1,2,269
17,53,0.5610682382853696,0.013138297649922703,0.8460748551990924,0.004864199619650619,"{'max_depth': 45, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 237}",45,4,3,237
17,54,0.5492450927979247,0.013590520978609298,0.788646446161839,0.009291103038901924,"{'max_depth': 28, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 299}",28,5,7,299
17,55,0.5562058263299136,0.023936106894094172,0.8401967462421049,0.006587273021820835,"{'max_depth': 32, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 34}",32,4,3,34
17,56,0.5449253461047909,0.011694438655905607,0.7492782045751257,0.00847102604196562,"{'max_depth': 42, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 228}",42,6,7,228
17,57,0.54021879432374,0.014983808292931142,0.6845080764954095,0.008131916921073533,"{'max_depth': 14, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 114}",14,8,10,114
17,58,0.5369216545702646,0.015864196465626968,0.6863409909942914,0.009575816928649896,"{'max_depth': 31, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 85}",31,8,4,85
17,59,0.5414638637537702,0.017473463083772164,0.6859812709198907,0.009113554699755822,"{'max_depth': 33, 'min_samples_leaf': 8, 'min_samples_split': 13, 'n_estimators': 93}",33,8,13,93
17,60,0.5374816002705965,0.01611629179935577,0.6761442476475257,0.007062140432263913,"{'max_depth': 42, 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 245}",42,8,19,245
17,61,0.5532582395835381,0.012806344887816526,0.7942617053527038,0.005088291440238066,"{'max_depth': 28, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",28,4,12,200
17,62,0.5366141124078517,0.008160209337078981,0.650336911694889,0.006456824276452571,"{'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 51}",10,8,17,51
17,63,0.5160550757705361,0.015490463906077834,0.5347544233828773,0.004407664760941533,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 11, 'n_estimators': 262}",5,8,11,262
17,64,0.5627861275611464,0.006652518467268187,0.8150530873826518,0.005357473404927767,"{'max_depth': 42, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 111}",42,3,12,111
17,65,0.5516262910496279,0.010606821293227684,0.7919070712742193,0.0071600650597745605,"{'max_depth': 44, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 93}",44,5,7,93
17,66,0.5149784643641179,0.016357603898797455,0.5386095268269033,0.006886152886928954,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 56}",5,3,12,56
17,67,0.53668019721871,0.012396027398260507,0.6663179709201232,0.007171092574722258,"{'max_depth': 21, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 287}",21,9,13,287
17,68,0.5561348743835081,0.017460226790055867,0.7527132625154955,0.010199147614434374,"{'max_depth': 38, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 110}",38,3,18,110
17,69,0.5217119009435816,0.018122183830485656,0.556746841786014,0.0034773439302636247,"{'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 268}",6,7,4,268
17,70,0.5614084969369632,0.009501411494839978,0.8303548504029077,0.004187011182226531,"{'max_depth': 28, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 170}",28,4,9,170
17,71,0.5402908035539747,0.01775215597724602,0.7008746840722281,0.0052051329266897236,"{'max_depth': 11, 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 224}",11,6,13,224
17,72,0.5191316921151048,0.012360571357696736,0.5579715104784109,0.003278896857174842,"{'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 93}",6,7,12,93
17,73,0.5623009452802764,0.010321586478691748,0.882236535030381,0.002725075475704469,"{'max_depth': 19, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 144}",19,1,11,144
17,74,0.5538791735847178,0.011346546352027073,0.7830320544016587,0.0056750867574596065,"{'max_depth': 41, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 216}",41,3,15,216
17,75,0.5569523155364082,0.010514824717952996,0.8184976783785626,0.004910556614283537,"{'max_depth': 29, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 196}",29,4,10,196
17,76,0.5524528432558654,0.0043488741622943645,0.8206797150581091,0.0037643730136901693,"{'max_depth': 47, 'min_samples_leaf': 2, 'min_samples_split': 14, 'n_estimators': 147}",47,2,14,147
17,77,0.5512811365326366,0.015650535220854647,0.7855371280829013,0.007498316095302557,"{'max_depth': 43, 'min_samples_leaf': 2, 'min_samples_split': 17, 'n_estimators': 146}",43,2,17,146
17,78,0.5686398230353934,0.006549463597889716,0.9458786933795086,0.0053340400673678534,"{'max_depth': 16, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 42}",16,1,2,42
17,79,0.5538974839336082,0.0231055705393514,0.8406416532029608,0.0058523916692531115,"{'max_depth': 37, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 37}",37,4,8,37
18,0,0.5481630972275922,0.007497894934574769,0.7485512970567711,0.007407859004222692,"{'max_depth': 45, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 113}",45,6,5,113
18,1,0.5355027575531635,0.013054695560331977,0.6430040309367334,0.007890454005811943,"{'max_depth': 10, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 196}",10,9,6,196
18,2,0.5482927786360567,0.012764189828930277,0.7031368039169209,0.006372877015234974,"{'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 247}",11,2,19,247
